element_type,osmid,description,operator,wheelchair,geometry,man_made,addr:city,addr:state,building,ele,gnis:county_name,gnis:feature_id,gnis:import_uuid,gnis:reviewed,name,source,amenity,parking,access,tourism,nodes,addr:housenumber,addr:postcode,addr:street,alt_name,building:levels,height,ref,roof:colour,short_name,wikidata,addr:housename,architect,building:material,campusbuilding,location,roof:shape,building:colour,wikipedia,roof:material,name:en,roof:levels,internet_access,layer,operator:type,website,designation,old_name,denomination,gnis:county_id,gnis:created,gnis:state_id,religion,year_of_construction,official_name,alt_name:en,phone,image,source_ref,name:tr,note,check_date,fee,landuse,nohousenumber,roof:height,material,full_name,building:facade:colour,building:levels:underground,faculty,addr:place,leisure,sport,bridge,building:part,plant:method,plant:output:electricity,plant:output:hot_water,plant:source,power,ref:US:EIA,start_date,fixme,min_height,smoking,building:min_level,bicycle_parking,abbr_name,opening_date,min_level,ways,type
way,132600541,,,,"POLYGON ((-71.0969876 42.3597887, -71.0970995 42.3599381, -71.0971164 42.3599302, -71.0973174 42.3601729, -71.0971028 42.3602658, -71.0968923 42.3603559, -71.0967829 42.3602158, -71.0967467 42.3602338, -71.0966608 42.3602312, -71.0966576 42.3602357, -71.0966541 42.36024, -71.0966502 42.3602443, -71.0966461 42.3602483, -71.0966416 42.3602522, -71.0966369 42.360256, -71.096632 42.3602595, -71.0966268 42.3602628, -71.0966214 42.360266, -71.0966157 42.3602689, -71.0966099 42.3602716, -71.0966039 42.3602741, -71.0965977 42.3602763, -71.0965914 42.3602783, -71.0965851 42.36028, -71.0965784 42.3602815, -71.0965718 42.3602827, -71.0965651 42.3602837, -71.0965582 42.3602844, -71.0965514 42.3602849, -71.0965445 42.3602851, -71.0965377 42.360285, -71.0965308 42.3602847, -71.096524 42.3602841, -71.0965172 42.3602832, -71.0965105 42.3602821, -71.0965039 42.3602807, -71.0964974 42.3602791, -71.0964911 42.3602772, -71.0964847 42.360275, -71.0964786 42.3602727, -71.0964727 42.3602701, -71.096467 42.3602673, -71.0964616 42.3602642, -71.0964563 42.360261, -71.0964512 42.3602575, -71.0964464 42.3602539, -71.0964418 42.36025, -71.0964376 42.3602461, -71.0964336 42.3602419, -71.0964299 42.3602376, -71.0964265 42.3602331, -71.0964234 42.3602285, -71.0964207 42.3602238, -71.0964184 42.360219, -71.0964163 42.3602142, -71.0964146 42.3602091, -71.0964133 42.3602041, -71.0964123 42.3601991, -71.0964117 42.360194, -71.0964114 42.3601889, -71.0964115 42.3601838, -71.096412 42.3601787, -71.0964128 42.3601737, -71.096414 42.3601686, -71.0964155 42.3601636, -71.0964175 42.3601586, -71.0964197 42.3601538, -71.0964223 42.3601491, -71.0964252 42.3601445, -71.0964284 42.36014, -71.096432 42.3601356, -71.0964359 42.3601313, -71.09644 42.3601273, -71.0964444 42.3601234, -71.0964492 42.3601197, -71.0964541 42.3601161, -71.0964593 42.3601128, -71.0964648 42.3601097, -71.0964704 42.3601067, -71.0964762 42.360104, -71.0964823 42.3601016, -71.0964884 42.3600994, -71.0964948 42.3600974, -71.0965012 42.3600956, -71.0965078 42.3600941, -71.0965145 42.3600929, -71.0965211 42.3600919, -71.0965279 42.3600912, -71.0965348 42.3600908, -71.0965416 42.3600906, -71.0965485 42.3600907, -71.0965554 42.360091, -71.0965622 42.3600916, -71.0965689 42.3600925, -71.0965757 42.3600936, -71.0965823 42.360095, -71.0965887 42.3600967, -71.0965951 42.3600985, -71.0966014 42.3601007, -71.0966075 42.3601031, -71.0966134 42.3601057, -71.0966227 42.3601105, -71.0966787 42.3600826, -71.0965994 42.3599811, -71.0969876 42.3597887))",,Cambridge,MA,university,,,,,,NW12 Nuclear Reactor Lab,,,,,,"[1458418228, 11014333870, 11014333869, 1458418231, 326327935, 326327936, 326327937, 326327938, 326327939, 326327940, 326327941, 326327942, 326327943, 326327944, 326327945, 326327946, 326327947, 326327948, 326327949, 326327950, 326327951, 326327952, 326327953, 326327954, 326327955, 326327956, 326327957, 326327958, 326327959, 326327960, 326327961, 326327962, 326327963, 326327964, 326327965, 326327966, 326327967, 326327968, 326327969, 326327970, 326327971, 326327972, 326327973, 326327974, 326327975, 326327976, 326327977, 326327978, 326327979, 326327980, 326327981, 326327982, 326327983, 326327984, 326327985, 326327986, 326327987, 326327988, 326327989, 326327990, 326327991, 326327992, 326327993, 326327994, 326327995, 326327996, 326327997, 326327998, 326327999, 326328000, 326328001, 326328002, 326328003, 326328004, 326328005, 326328006, 326328007, 326328008, 326328009, 326328010, 326328011, 326328012, 326328013, 326328014, 326328015, 326328016, 326328017, 326328018, 326328019, 326328020, 326328021, 326328022, 326328023, 326328024, 326328025, 326328026, 326328027, 326328028, 326328029, 326328030, 326328031, 326328032, 326328033, 326328034, 1458418228]",138,02139,Albany Street,,1,20.8,NW12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,132600542,,,,"POLYGON ((-71.0973853 42.3595897, -71.0977405 42.3599897, -71.0973174 42.3601729, -71.0971164 42.3599302, -71.0970995 42.3599381, -71.0969876 42.3597887, -71.0970376 42.3597629, -71.0973853 42.3595897))",,Cambridge,MA,university,,,,,,NW13,,,,,,"[1458418227, 1458418229, 1458418231, 11014333869, 11014333870, 1458418228, 9632179232, 1458418227]",144,02139,Albany Street,,3,12.3,NW13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,132600543,,,,"POLYGON ((-71.098028 42.3592769, -71.0982586 42.3595341, -71.0983262 42.3596038, -71.0983511 42.3595931, -71.0984287 42.3596917, -71.0977405 42.3599897, -71.0973853 42.3595897, -71.0976467 42.3594641, -71.0976144 42.359428, -71.0978272 42.359323, -71.0978583 42.3593559, -71.098028 42.3592769))",,,MA,university,3,Middlesex,1970996,57871b70-0100-4405-bb30-88b2e001a944,no,NW14 Bitter Magnet Lab,USGS Geonames,,,,,"[1458418224, 326327931, 326327932, 326327933, 326327934, 1458418229, 1458418227, 326328036, 326328037, 326328038, 326328039, 1458418224]",150;166,,Albany Street,,3,22.6,NW14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Francis Bitter Magnet Lab,,,,,,,,,,,,,,,,,,,,,,,,,
way,132600544,,,,"POLYGON ((-71.0988575 42.3598253, -71.0988193 42.3598025, -71.0987023 42.3597327, -71.0989515 42.3596186, -71.0995672 42.3599854, -71.0993177 42.3601016, -71.0988575 42.3598253))",,Cambridge,MA,university,,,,,,NW17,,,,,,"[325589338, 325632326, 325620725, 325619888, 325319349, 325599473, 325589338]",175,02139,Albany Street,,3,13.0,NW17,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,132600545,,,,"POLYGON ((-71.0986226 42.3594143, -71.0985374 42.3594554, -71.0983147 42.3592037, -71.0984 42.3591625, -71.0985036 42.3592797, -71.0986226 42.3594143))",,Cambridge,MA,university,,,,,,,,,,,,"[325620271, 325303563, 325686646, 325653161, 325339290, 325620271]",180,02139,Albany Street,,,8.6,NW20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,132600547,,,,"POLYGON ((-71.0987307 42.3599104, -71.0986947 42.3598888, -71.0988193 42.3598025, -71.0988575 42.3598253, -71.0987307 42.3599104))",,,,bridge,,,,,,,,,,,,"[325657636, 325306740, 325632326, 325589338, 325657636]",,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,
way,132600548,,,,"POLYGON ((-71.0986432 42.3602582, -71.0985318 42.3601924, -71.0986219 42.3601112, -71.0987309 42.3601757, -71.0986432 42.3602582))",,,,roof,,,,,,,,,,,,"[325654765, 325347671, 325360042, 325583114, 325654765]",,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,132601295,,,,"POLYGON ((-71.0856374 42.3622458, -71.0856682 42.3620054, -71.0860805 42.3620358, -71.0860688 42.3621228, -71.0860482 42.3622761, -71.0856374 42.3622458))",,,MA,university,3,Middlesex,1971793,57871b70-0100-4405-bb30-88b2e001a944,no,E38,USGS Geonames; MassGIS Buildings (http://www.mass.gov/mgis/lidarbuildingfp2d.htm),,,,,"[1458424408, 327073424, 327063004, 2292103868, 327071318, 1458424408]",292,,Main Street,Building E38,6,,E38,,,,Suffolk Building,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,132601297,,Massachusetts Institute of Technology,,"POLYGON ((-71.0939278 42.3607386, -71.0934142 42.3609903, -71.0934925 42.3610769, -71.0933773 42.3611339, -71.0931184 42.3612617, -71.0931365 42.3612817, -71.0928135 42.3614412, -71.0929014 42.3615384, -71.0934671 42.361259, -71.0935797 42.3612034, -71.0936948 42.3611461, -71.0939488 42.361022, -71.0941088 42.3609429, -71.0939278 42.3607386))",,Cambridge,MA,university,,,,,,42 Dickson Cogeneration Plant,U.S. Energy Information Administration - EIA-860 - 2021;http://web.mit.edu/facilities/environmental/cogen.html,,,,,"[1458424404, 325694926, 325627613, 325409083, 1458424406, 325628054, 325664769, 325421590, 9163452269, 7703039092, 325648092, 325552095, 1458424405, 1458424404]",59;71,,Vassar Street,William R. Dickson Cogeneration Plant,,20.0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,,,combustion,43.4 MW,yes,natural_gas,plant,54907,1995-06,,,,,,,,,,
way,132601298,,,,"POLYGON ((-71.0931184 42.3612617, -71.0930345 42.361171, -71.093293 42.3610414, -71.0933773 42.3611339, -71.0931184 42.3612617))",,Cambridge,MA,university,,,,,,43 Plant Annex,,,,,,"[1458424406, 325395657, 325581261, 325409083, 1458424406]",57,02139,Vassar Street,,2,9.7,43,white,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,132601562,,Massachusetts Institute of Technology,,"POLYGON ((-71.0955555 42.3593481, -71.0948616 42.3595697, -71.0948442 42.3595415, -71.0947009 42.3595895, -71.094597 42.3594219, -71.0954258 42.3591411, -71.0954784 42.3591221, -71.095492 42.3591464, -71.0956569 42.359332, -71.0955653 42.3593661, -71.0955555 42.3593481))",,Cambridge,MA,university,3,Middlesex,1971188,57871b70-0100-4405-bb30-88b2e001a944,no,W32 du Pont Athletic Center,USGS Geonames,,,,,"[1458426555, 9152392617, 9152388316, 320432378, 320432379, 320432380, 9152392645, 320432359, 9152392642, 9152392643, 1458426555]",100,02139,Massachusetts Avenue,,4,11.1,W32,#474c4c,,,,,,yes,,,#ba7e5e,,,,,,,university,,,,,,,,,,,,,,,,,,,,,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,,,,
way,132601563,,,,"POLYGON ((-71.096168 42.3589154, -71.0961061 42.3588456, -71.0957961 42.3589989, -71.095492 42.3591464, -71.0956569 42.359332, -71.0958295 42.3595262, -71.0961335 42.3593788, -71.0964449 42.3592277, -71.096168 42.3589154))",,Cambridge,MA,university,3,Middlesex,1971693,57871b70-0100-4405-bb30-88b2e001a944,no,W33 Rockwell Cage,USGS Geonames,,,,,"[320432362, 1458426554, 11598538068, 320432359, 9152392642, 320432360, 11598552369, 320432361, 320432362]",120,02139,Vassar Street,W33,2,14.1,W33,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,132601564,,Massachusetts Institute of Technology,,"POLYGON ((-71.0963214 42.3588525, -71.0964538 42.3590776, -71.0965522 42.3590452, -71.0965616 42.3590615, -71.0965444 42.3590772, -71.0965354 42.3590963, -71.0965351 42.3591166, -71.0965424 42.3591345, -71.0965937 42.3591159, -71.096603 42.3591266, -71.0965739 42.3591592, -71.0965917 42.359166, -71.096609 42.3591691, -71.0966364 42.3591681, -71.0966619 42.3591607, -71.0966835 42.3591471, -71.0966977 42.359129, -71.0967031 42.3591084, -71.096701 42.3590981, -71.0966778 42.3591047, -71.0966677 42.3590868, -71.0966923 42.3590784, -71.0966857 42.3590692, -71.096665 42.3590549, -71.096639 42.3590465, -71.0966099 42.3590454, -71.0966005 42.3590292, -71.0970057 42.3588954, -71.0970695 42.3588743, -71.0966348 42.3581546, -71.0966026 42.3581013, -71.0959858 42.358305, -71.096018 42.3583584, -71.0963214 42.3588525))",,,MA,yes,3,Middlesex,1971408,57871b70-0100-4405-bb30-88b2e001a944,no,W34 Johnson Athletic Center,USGS Geonames,,,,,"[320432363, 320432364, 9632096368, 9632096378, 9632096379, 9632096380, 9632096381, 9632096382, 9632096383, 9632096390, 9632096384, 9632096391, 9632096385, 9632096386, 9632096369, 9632096370, 9632096371, 9632096372, 9632096387, 9632096389, 9632096373, 9632096388, 9632096374, 9632096375, 9632096376, 9632096377, 9632096367, 11602950183, 320432349, 11602950184, 320432350, 320432351, 11602950185, 320432363]",106;120,,Vassar Street,,3,22.6,W34,#f5f7f2,,,,,,,,,#946757,,,,,,,university,https://mitathletics.com/sports/2021/4/20/information-facilities-johnson.aspx,,,,,,,,,Howard W. Johnson Athletic Center,,,,,,,,,,,,,,,,,,sports_centre,ice_hockey;running;tennis,,,,,,,,,,,,,,,,,,,
way,132601567,,,,"POLYGON ((-71.0969494 42.3569447, -71.0969137 42.3569558, -71.0969384 42.3569975, -71.0969722 42.356987, -71.0969494 42.3569447))",,,,university,,,,,,,,,,,,"[1458426550, 1458426551, 1458426553, 1458426552, 1458426550]",,,,,1,,W53B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,155437850,,,,"POLYGON ((-71.0848601 42.3622358, -71.0848585 42.3622485, -71.084911 42.3622519, -71.0849202 42.3622524, -71.0849168 42.3622885, -71.0849093 42.3623576, -71.084905 42.3624022, -71.0849021 42.3624264, -71.0849017 42.3624303, -71.0849005 42.3624401, -71.0848391 42.3624362, -71.0848384 42.362448, -71.0848377 42.3624602, -71.0848975 42.3624645, -71.0849359 42.3624673, -71.0849391 42.3624432, -71.0849406 42.3624317, -71.084941 42.362429, -71.0849565 42.3624301, -71.0849662 42.3624308, -71.0849729 42.3624313, -71.0849992 42.3624331, -71.0850025 42.3624092, -71.0851442 42.3624203, -71.0854867 42.3624475, -71.0857954 42.362472, -71.0860611 42.362493, -71.0861327 42.3624984, -71.0861549 42.3625002, -71.0861483 42.362567, -71.0861456 42.3625879, -71.0861446 42.362596, -71.0861294 42.3627134, -71.0861275 42.3627266, -71.0861259 42.3627397, -71.0861722 42.3627428, -71.0862429 42.3627476, -71.0862511 42.3626914, -71.086255 42.3626629, -71.0862587 42.3626374, -71.0862632 42.3626042, -71.0862791 42.3625087, -71.0863274 42.3625119, -71.0864977 42.3625237, -71.0865023 42.3624907, -71.0865113 42.3624248, -71.086517 42.3623832, -71.0862348 42.3623629, -71.0862365 42.3623525, -71.0862476 42.3622884, -71.0862553 42.362234, -71.0862626 42.3621822, -71.0861994 42.3621777, -71.086164 42.3621753, -71.0861396 42.3621736, -71.0861225 42.3622806, -71.0861173 42.3623185, -71.0861122 42.3623538, -71.0850046 42.3622576, -71.0849893 42.3622344, -71.0849711 42.3622328, -71.0849547 42.3622313, -71.0849375 42.3622299, -71.0849224 42.3622287, -71.0848609 42.3622239, -71.0848601 42.3622358))",,,,train_station,,,,,,Kendall/MIT Station,,,,,,"[1678319172, 9251658992, 9262456720, 9251494834, 2446369638, 2446369641, 9251494833, 9272910617, 9262457017, 9251658991, 9272895126, 1678319191, 9273001417, 9262456722, 9251082080, 9262456820, 9262456723, 9251658987, 9251659225, 9251659224, 9251658997, 9251658989, 9251082079, 9330880251, 9313163001, 9330880250, 1678319167, 9313163004, 9262456917, 9262456718, 6593668459, 9251658994, 9262457217, 31419650, 2446369650, 6593668457, 9262456818, 9262456724, 9263890617, 9262457020, 9272910517, 9262456719, 9333051374, 9262456819, 2446369645, 2446369643, 7030507996, 7030507997, 9272895035, 2292108434, 9272895018, 2292108426, 9272895025, 9272895028, 9272895117, 9272895118, 9272894920, 9272895217, 9251082082, 9349210858, 9362982917, 9349210856, 9349210855, 9263991117, 9251082086, 1678319172]",,,,,0,,,,,,,,,,underground,,,,,,0,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
way,177921759,,,,"POLYGON ((-71.0873485 42.3618012, -71.0863922 42.3617264, -71.0864203 42.3615227, -71.0864268 42.3614834, -71.0867184 42.3613833, -71.0867539 42.3613707, -71.0867495 42.3614147, -71.0867473 42.3614523, -71.0867068 42.3614646, -71.0866944 42.3615518, -71.0874497 42.3616104, -71.0874328 42.3617338, -71.0874282 42.3617634, -71.0874222 42.3618062, -71.0874113 42.3618931, -71.0874429 42.3618952, -71.0874368 42.3619442, -71.0874489 42.3619561, -71.0874433 42.3620038, -71.0872073 42.3619887, -71.0872143 42.3619289, -71.087338 42.3618851, -71.0873414 42.3618565, -71.0873485 42.3618012))",,Cambridge,MA,university,3,Middlesex,1971863,57871b70-0100-4405-bb30-88b2e001a944,no,E25 Whitaker College,USGS Geonames,,,,,"[2292044915, 1883217374, 1883217372, 1883217382, 1883217375, 5562633706, 542897051, 5562633707, 2292046293, 1883217378, 1883217377, 1883218097, 1883218096, 1883217371, 2292045097, 2291976678, 2291976670, 2291976673, 2292044913, 2292044917, 367777268, 2292044914, 9287309331, 2292044915]",45,02139,Carleton Street,Whitaker College of Health Sciences Technology and Management,6,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,177921760,,,yes,"POLYGON ((-71.0868046 42.3605741, -71.0867749 42.3608011, -71.0867831 42.3608018, -71.0867947 42.3608031, -71.0867455 42.3611273, -71.0867447 42.3611354, -71.086741 42.3611715, -71.0867848 42.3611752, -71.0867821 42.3612024, -71.0867806 42.3612179, -71.0867365 42.3612147, -71.086722 42.3613563, -71.0867184 42.3613833, -71.0864268 42.3614834, -71.0864315 42.3614524, -71.0864663 42.3612245, -71.0865191 42.3608787, -71.0865537 42.3606518, -71.086771 42.3605845, -71.0868046 42.3605741))",,Cambridge,MA,university,,,,,,E23,,,,,,"[1883217385, 5562633711, 5562633713, 5562633710, 11671088564, 2292048951, 5562633708, 5562633704, 7631026704, 2292046408, 5562633705, 11671088566, 1883217375, 1883217382, 11671088567, 11671088565, 11671088563, 1883217388, 5562633700, 1883217385]",25,02142,Carleton Street,Building E23,6,23.5,,,,,Health Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,177921761,,,,"POLYGON ((-71.0875674 42.3601644, -71.0877815 42.3605146, -71.087722 42.3605345, -71.0877388 42.360562, -71.0872497 42.3607247, -71.0872341 42.3606992, -71.0871124 42.3607399, -71.0870922 42.3607068, -71.0870592 42.3607178, -71.0869652 42.3605643, -71.0869844 42.3605579, -71.086923 42.3604575, -71.0868834 42.3603929, -71.0875674 42.3601644))",,Cambridge,MA,university,,,,,,E14 Media Lab,,,,,,"[1883217384, 5562633716, 5562633714, 5562633715, 1883217369, 1883217381, 1883217379, 5562633718, 5562633719, 5562633720, 5562638421, 5562638424, 364443777, 1883217384]",75,02139,Amherst Street,Building E14,7,32.5,E14,,,,Media Lab,,,,,,,,,E14 Media Lab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,177921762,,,,"POLYGON ((-71.0880327 42.3609581, -71.0878338 42.3610234, -71.0875508 42.3611172, -71.087475 42.3611419, -71.0873807 42.3609831, -71.0872333 42.36073, -71.0872497 42.3607247, -71.0877388 42.360562, -71.0877854 42.3605467, -71.0880327 42.3609581))",,Cambridge,MA,university,3,Middlesex,1971956,57871b70-0100-4405-bb30-88b2e001a944,no,E15 Wiesner Building,USGS Geonames,,,,,"[1883217370, 2292048950, 5562633693, 1883217393, 5562633694, 5562633717, 1883217369, 5562633715, 1982207044, 1883217370]",20,02139,Ames Street,Jerome A. Wiesner Building,5,22.0,,,,Q7999383,Wiesner Arts and Media Technology Building,I. M. Pei & Associates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,177921857,,,,"POLYGON ((-71.0875625 42.3617447, -71.0875191 42.3617411, -71.0874328 42.3617338, -71.0874282 42.3617634, -71.0875583 42.3617743, -71.0875625 42.3617447))",,,,yes,,,,,,,,,,,,"[1883218095, 1883221264, 1883218097, 1883218096, 1883218098, 1883218095]",,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,212292057,,,,"POLYGON ((-71.0989626 42.3576604, -71.0989277 42.3576772, -71.0988663 42.3576075, -71.0989012 42.3575907, -71.0989626 42.3576604))",,,,roof,,,,,,,,shelter,,,,"[2221645146, 2221645144, 2221645148, 2221645147, 2221645146]",,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,212292096,,,,"POLYGON ((-71.0832747 42.3613901, -71.0833091 42.3614498, -71.0832982 42.3614533, -71.0833042 42.3614637, -71.0832462 42.361482, -71.0832393 42.3614699, -71.0831888 42.3614859, -71.0831554 42.361428, -71.0832747 42.3613901))",,,,parking,,,,,,,,,,,,"[2221648773, 2221648772, 2221648771, 2221648770, 2221648769, 2221648768, 2221648775, 2221648774, 2221648773]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,212292107,,,,"POLYGON ((-71.0869246 42.3598702, -71.0868757 42.3598869, -71.0868332 42.3598184, -71.0868821 42.3598017, -71.0869246 42.3598702))",,,,roof,,,,,,,,,,,,"[2221646307, 2221646306, 2221646309, 2221646308, 2221646307]",,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,212292139,,,,"POLYGON ((-71.0987399 42.3574575, -71.0986935 42.3574775, -71.0986701 42.3574476, -71.0987165 42.3574276, -71.0987399 42.3574575))",,,,shed,,,,,,,,,,,,"[2221649336, 2221649335, 2221644140, 2221649338, 2221649336]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,212292252,,,,"POLYGON ((-71.1002896 42.3571643, -71.1002651 42.3571768, -71.1002235 42.3571319, -71.100248 42.3571194, -71.1002896 42.3571643))",,,,roof,,,,,,,,,,,,"[2221648984, 2221649041, 2221648999, 2221649045, 2221648984]",,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,212292442,,Bank of America,,"POLYGON ((-71.0949161 42.3603673, -71.0948611 42.3603958, -71.0948335 42.3603665, -71.0948885 42.360338, -71.0949161 42.3603673))",,,,kiosk,,,,,,,,,,,,"[2221648279, 2221644729, 2221645274, 2221645270, 2221648279]",135;139,,Massachusetts Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,212292568,,,,"POLYGON ((-71.0981959 42.3566986, -71.0981644 42.3567094, -71.0981366 42.3566652, -71.0981682 42.3566543, -71.0981959 42.3566986))",,,,shed,,,,,,,,,,,,"[2221645743, 2221645742, 2221645746, 2221645745, 2221645743]",,,,,,,W53C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,212292666,,,,"POLYGON ((-71.0983023 42.3569459, -71.098279 42.3569037, -71.0983219 42.3568908, -71.0983452 42.356933, -71.0983201 42.3569408, -71.0983023 42.3569459))",,,,shed,,,,,,,,,,,,"[2221649932, 2221649485, 2221645753, 2221649378, 10787126830, 2221649932]",,,,,,,W53F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,212292803,,,,"POLYGON ((-71.0995531 42.3577074, -71.0994631 42.3577538, -71.0994459 42.3577355, -71.0995359 42.3576892, -71.0995531 42.3577074))",,,,roof,,,,,,,,shelter,,,,"[2221649301, 2221649299, 2221646486, 2221649303, 2221649301]",,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,212292890,,,,"POLYGON ((-71.1006047 42.357185, -71.1005406 42.3572172, -71.1005249 42.3571999, -71.100589 42.3571677, -71.1006047 42.357185))",,,,roof,,,,,,,,,,,,"[2221646022, 2221646021, 2221646024, 2221646023, 2221646022]",,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220076812,,,,"POLYGON ((-71.0875851 42.3615873, -71.0877543 42.3616009, -71.0880572 42.3616247, -71.088132 42.3616302, -71.0881937 42.361635, -71.0881677 42.3618164, -71.0881054 42.3618116, -71.0880215 42.361805, -71.088014 42.3618569, -71.0878606 42.361845, -71.0877826 42.361839, -71.087765 42.361963, -71.0878303 42.3619681, -71.087828 42.3619834, -71.0878255 42.3619991, -71.0876729 42.3619873, -71.0876677 42.362024, -71.0876242 42.3620207, -71.0876293 42.3619844, -71.0874876 42.3619735, -71.087483 42.362006, -71.0874635 42.3620045, -71.0874433 42.3620038, -71.0874489 42.3619561, -71.0874368 42.3619442, -71.0874429 42.3618952, -71.087539 42.361902, -71.0875516 42.3618207, -71.0875583 42.3617743, -71.0875625 42.3617447, -71.0875851 42.3615873))",,Cambridge,MA,university,,,,,,E18 Ford Building,,,,,,"[2291976708, 11662992619, 1883221252, 11662992615, 1883221265, 1883221257, 11662992612, 1883221256, 1883221255, 2291976596, 2291976595, 1883221261, 1883221263, 11662992628, 2291976667, 2291976668, 2291976676, 2291976672, 2291976677, 2291976669, 2291976675, 2292100578, 2292044913, 2291976673, 2291976670, 2291976678, 2291976671, 11662992610, 1883218098, 1883218095, 2291976708]",50,,Ames Street,,6,27.5,E18,,,,,,,,,,,,,,,,,,,,,,,,,,,Horace Sayford Ford Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220076879,,,,"POLYGON ((-71.0881555 42.3618679, -71.088014 42.3618569, -71.0878606 42.361845, -71.0877826 42.361839, -71.087765 42.361963, -71.0878303 42.3619681, -71.087828 42.3619834, -71.0878255 42.3619991, -71.0877632 42.3624405, -71.0880707 42.3624643, -71.0881555 42.3618679))",,Cambridge,MA,university,3,Middlesex,1971254,57871b70-0100-4405-bb30-88b2e001a944,no,E19,USGS Geonames,,,,,"[2291977098, 1883221255, 2291976596, 2291976595, 1883221261, 1883221263, 11662992628, 2291976667, 1883221260, 1883221254, 2291977098]",400,,Main Street,,7,28,E19,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
