element_type,osmid,geometry,addr:state,building,ele,gnis:county_name,gnis:feature_id,gnis:import_uuid,gnis:reviewed,name,source,is_in:state_code,access,wheelchair,addr:unit,amenity,healthcare,opening_hours,phone,website,addr:housenumber,addr:street,addr:city,addr:postcode,nodes,nysgissam:nysaddresspointid,wikimedia_commons,air_conditioning,building:levels,architect,old_name,roof:levels,short_name,start_date,fee,official_name,operator,parking,wikidata,leisure,wikipedia,historic,nysgissam:review,tourism,check_date:opening_hours,location,payment:credit_cards,payment:debit_cards,shop,alt_name,description,addr:housename,man_made,building:material,height,tower:construction,tower:type,layer,addr:country,internet_access,note,roof:shape,gnis:county_id,gnis:created,gnis:state_id,name_1,loc_name,apartments,residential,addr:flats,office,contact:phone,contact:website,contact:fax,smoking,operator:type,sport,bench,bin,shelter_type,golf,content,fast_food,indoor_seating,outdoor_seating,ways,denomination,type
way,539685182,"POLYGON ((-76.4718522 42.4524224, -76.471845 42.4523719, -76.4717815 42.4523769, -76.4717736 42.4523213, -76.4716563 42.4523305, -76.471669 42.4524191, -76.471772 42.4524111, -76.4717745 42.4524285, -76.4718522 42.4524224))",NY,yes,,,,,,,,,,,,,,,,,132,Judd Falls Road,Ithaca,14850,"[5221848837, 5221848836, 5221848835, 5221848834, 5221848833, 5221848832, 5221848831, 5221848830, 5221848837]",TOMP029534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,539685183,"POLYGON ((-76.4713218 42.452577, -76.4712096 42.4525881, -76.4711978 42.4525224, -76.4713099 42.4525114, -76.4713218 42.452577))",,yes,,,,,,,,,,,,,,,,,,,,,"[5221848841, 5221848840, 5221848839, 5221848838, 5221848841]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,539685184,"POLYGON ((-76.4711573 42.4521136, -76.4711378 42.452013, -76.4710786 42.4520192, -76.4710838 42.452046, -76.4710388 42.4520507, -76.4710531 42.4521246, -76.4711573 42.4521136))",,yes,,,,,,,,,,,,,,,,,,,,,"[5221848847, 5221848846, 5221848845, 5221848844, 5221848843, 5221848842, 5221848847]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,539685185,"POLYGON ((-76.4711561 42.452011, -76.4711378 42.452013, -76.4710786 42.4520192, -76.4710529 42.4520219, -76.4710264 42.4518851, -76.4711297 42.4518743, -76.4711561 42.452011))",NY,yes,,,,,,,,,,,,,,,,,123,Judd Falls Road,Ithaca,14850,"[5221848851, 5221848846, 5221848845, 5221848850, 5221848849, 5221848848, 5221848851]",TOMP009934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,539685202,"POLYGON ((-76.4704535 42.45381, -76.4705134 42.4537299, -76.4704278 42.4536951, -76.470368 42.4537753, -76.4704535 42.45381))",,yes,,,,,,,,,,,,,,,,,,,,,"[5221848965, 5221848964, 5221848963, 5221848962, 5221848965]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540521551,"POLYGON ((-76.4901436 42.4496877, -76.4901413 42.4496092, -76.4901774 42.4496086, -76.4901766 42.449582, -76.4901754 42.4495443, -76.4901394 42.4495449, -76.4901372 42.4494694, -76.4899837 42.4494719, -76.4899866 42.4495706, -76.4899286 42.4495716, -76.4899313 42.4496614, -76.4899972 42.4496603, -76.4899981 42.4496901, -76.4901436 42.4496877))",NY,house,,,,,,Phi Sigma Kappa Fraternity,,,,,,,,,,,702,University Avenue,Ithaca,14850,"[5229100597, 5287149561, 5287149560, 5287149562, 5287149558, 5287149559, 5229100598, 5229100599, 5229100600, 5229100601, 5229100602, 5229100603, 5229100604, 5229100597]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540522602,"POLYGON ((-76.4713505 42.4523626, -76.471332 42.4522648, -76.4712149 42.4522762, -76.4712242 42.4523785, -76.4713505 42.4523626))",,house,,,,,,,,,,,,,,,,,,,,,"[5229110758, 5229110759, 5229110760, 5229110761, 5229110758]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540522603,"POLYGON ((-76.4714737 42.4528218, -76.4714583 42.4527331, -76.4713721 42.4527422, -76.4713813 42.45279, -76.4713259 42.4527922, -76.4713382 42.4528377, -76.4714737 42.4528218))",NY,house,,,,,,,,,,,,,,,,,137,Judd Falls Road,Ithaca,14850,"[5229110762, 5229110763, 5229110764, 5229110765, 5229110766, 5229110767, 5229110762]",TOMP032796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540527775,"POLYGON ((-76.4891573 42.4485971, -76.4892014 42.4486647, -76.4892657 42.4486509, -76.4892845 42.4486806, -76.4895855 42.448565, -76.4896016 42.4485588, -76.4900733 42.4485062, -76.4900663 42.4484735, -76.4901281 42.4484554, -76.4901106 42.4483839, -76.4898136 42.4484192, -76.489699 42.4480526, -76.4897433 42.4480262, -76.4900335 42.4480516, -76.4900476 42.4479852, -76.4899899 42.4479646, -76.4899934 42.4479326, -76.4898611 42.4479166, -76.4897781 42.4478461, -76.4892454 42.4482013, -76.4889742 42.4483382, -76.4889989 42.4483611, -76.4889523 42.4483975, -76.4890104 42.4484612, -76.489331 42.4482916, -76.4893671 42.4482725, -76.4895242 42.4484602, -76.489499 42.4484696, -76.4891573 42.4485971))",NY,dormitory,,,,,,Carl Becker House,,,,,,,,,,https://carlbeckerhouse.cornell.edu/,647,Stewart Avenue,Ithaca,,"[5229151525, 5229151526, 5229151527, 5229151528, 5285957683, 5229151529, 5229151530, 5229151531, 5229151532, 5229151533, 5229151539, 5229151540, 5229151541, 5229151542, 5229151550, 5229151551, 5229151552, 5229151553, 5229151543, 5229151544, 5229151545, 5229151546, 5229151549, 5229151548, 5285957667, 5229151547, 5229151534, 5285957682, 5229151525]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528267,"POLYGON ((-76.4719619 42.4532588, -76.4718124 42.4532605, -76.4717984 42.453102, -76.4719082 42.453102, -76.4719152 42.453164, -76.4719572 42.4531623, -76.4719619 42.4532588))",NY,yes,,,,,,,,,,,,,,,,,11,The Byway,Ithaca,14850,"[5229154615, 5229154616, 5229154617, 5229154618, 5229154619, 5229154620, 5229154615]",TOMP009397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528268,"POLYGON ((-76.4720226 42.4530072, -76.4718148 42.45304, -76.4717984 42.4529762, -76.4718474 42.4529693, -76.4718288 42.4529039, -76.4719829 42.4528763, -76.4720226 42.4530072))",,yes,,,,,,Ramin Administration Building,,,,,,,,,,,130,Forest Home Drive,,,"[5229155421, 5229155422, 5229155423, 5229155424, 5229155425, 5229155426, 5229155421]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528269,"POLYGON ((-76.4722633 42.4530932, -76.4721748 42.4530938, -76.4721737 42.4529952, -76.4722622 42.4529947, -76.4722633 42.4530932))",NY,yes,,,,,,,,,,,,,,,,,6,The Byway,Ithaca,14850,"[5229155427, 5229155428, 5229155429, 5229155430, 5229155427]",TOMP009046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528270,"POLYGON ((-76.4722866 42.452948, -76.4721657 42.4529514, -76.472162 42.4528803, -76.4722204 42.4528786, -76.47222 42.4528708, -76.4722289 42.4528706, -76.4722287 42.4528671, -76.4722574 42.4528663, -76.472258 42.4528775, -76.4722837 42.4528767, -76.472284 42.452882, -76.4723094 42.4528813, -76.4723124 42.4529382, -76.4722861 42.452939, -76.4722866 42.452948))",NY,yes,,,,,,,,,,,,,,,,,4,The Byway,Ithaca,14850,"[5229155431, 5229155432, 5229155433, 10272162846, 10272162850, 10272162849, 10272162848, 10272162847, 10272162845, 5229155434, 10272162842, 10272162844, 10272162843, 10272162841, 5229155431]",TOMP020559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528271,"POLYGON ((-76.472256 42.4528349, -76.4721661 42.4528366, -76.4721627 42.4527373, -76.4721743 42.4527371, -76.4721737 42.45272, -76.472252 42.4527185, -76.472256 42.4528349))",NY,detached,,,,,,,,,,,,,,,,,2,The Byway,Ithaca,14850,"[5229155435, 5229155436, 5229155437, 5229155438, 5229155439, 5229155440, 5229155435]",TOMP017234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528272,"POLYGON ((-76.4725867 42.453031, -76.4725092 42.4530341, -76.472505 42.4529766, -76.4725825 42.4529735, -76.4725867 42.453031))",,yes,,,,,,,,,,,,,,,,,,,,,"[5229155441, 5229155442, 5229155443, 5229155444, 5229155441]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528273,"POLYGON ((-76.4716469 42.453118, -76.4716307 42.4530783, -76.4716601 42.45307, -76.471649 42.4530636, -76.4716215 42.4530018, -76.4714904 42.4530378, -76.4715301 42.4531007, -76.4714924 42.4531165, -76.471527 42.4531765, -76.4715738 42.45316, -76.4715565 42.4531352, -76.4716195 42.4531142, -76.4716266 42.453124, -76.4716469 42.453118))",NY,yes,,,,,,,,,,,B,,,,,,136,Forest Home Drive,Ithaca,14850,"[5229155445, 5229155446, 5229155447, 5229155457, 5229155448, 5229155449, 5229155450, 5229155451, 5229155452, 5229155453, 5229155454, 5229155455, 5229155456, 5229155445]",TOMP052549;TOMP029497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528274,"POLYGON ((-76.4714935 42.4531802, -76.4714355 42.4531997, -76.4713969 42.4531345, -76.4714528 42.4531157, -76.4714935 42.4531802))",,yes,,,,,,,,,,,,,,,,,,,,,"[5229155458, 5229155459, 5229155460, 5229155461, 5229155458]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528275,"POLYGON ((-76.4713939 42.4532185, -76.4713674 42.4531772, -76.4713908 42.453166, -76.471342 42.4530925, -76.4712038 42.4531382, -76.471277 42.4532567, -76.4713939 42.4532185))",NY,yes,,,,,,,,,,,,,,,,,140,Forest Home Drive,Ithaca,14850,"[5229155462, 5229155463, 5229155464, 5229155465, 5229155466, 5229155467, 5229155462]",TOMP013681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528276,"POLYGON ((-76.4717933 42.4533542, -76.4716825 42.4533452, -76.4716876 42.4532912, -76.4717974 42.4533002, -76.4717933 42.4533542))",,yes,,,,,,,,,,,,,,,,,,,,,"[5229155468, 5229155469, 5229155470, 5229155471, 5229155468]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528669,"POLYGON ((-76.4907284 42.449071, -76.4905004 42.449075, -76.4905071 42.4488682, -76.4907271 42.4488662, -76.4907284 42.449071))",NY,house,,,,,,625,,,,,,,,,,,625,University Avenue,Ithaca,14850,"[5229160350, 5229160351, 5229160352, 5229160353, 5229160350]",,,,,,Alpha Tau Omega Fraternity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528670,"POLYGON ((-76.4914237 42.4490786, -76.4915201 42.4490046, -76.4912793 42.4488338, -76.491261 42.4488478, -76.4912258 42.4488228, -76.4911682 42.448867, -76.4912045 42.4488928, -76.491184 42.4489085, -76.4914237 42.4490786))",NY,house,,,,,,623,,,,,,,,,,,623,University Avenue,Ithaca,14850,"[5229160354, 5229160355, 10243831117, 10243831118, 5229160356, 5229160357, 10243831116, 5229160358, 5229160354]",TOMP021916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528671,"POLYGON ((-76.4913731 42.4481732, -76.4912083 42.4480517, -76.4914508 42.4478725, -76.4915548 42.447949, -76.4914971 42.4479916, -76.4915095 42.4480007, -76.491461 42.4480365, -76.4915096 42.4480723, -76.4913731 42.4481732))",NY,house,,,,,,Kahin Center,,,,,,,,,,,640,Stewart Avenue,Ithaca,14850,"[5229160359, 5229160360, 5229160361, 5229160362, 10243831140, 10243831142, 10243831143, 10243831141, 5229160359]",TOMP022199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528672,"POLYGON ((-76.4912249 42.4476051, -76.4911025 42.4476016, -76.491107 42.447515, -76.4912295 42.4475186, -76.4912249 42.4476051))",NY,house,,,,,,,,,,,,,,,,,115,Llenroc Court,Ithaca,14850,"[5229160363, 5229160364, 5229160365, 5229160366, 5229160363]",TOMP032239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528673,"POLYGON ((-76.490664 42.4476846, -76.4904119 42.4476836, -76.4904106 42.4475797, -76.4906734 42.4475807, -76.490664 42.4476846))",,house,,,,,,,,,,,,,,,,,,,,,"[5229160367, 5229160368, 5229160369, 5229160370, 5229160367]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528674,"POLYGON ((-76.4906372 42.4475421, -76.4904588 42.4475352, -76.4904682 42.4474283, -76.4906493 42.4474343, -76.4906372 42.4475421))",,house,,,,,,,,,,,,,,,,,,,,,"[5229160371, 5229160372, 5229160373, 5229160374, 5229160371]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528675,"POLYGON ((-76.4910422 42.4472868, -76.4910436 42.4473403, -76.4909014 42.4473422, -76.4909014 42.4472878, -76.4908571 42.4472898, -76.4908504 42.4472334, -76.4908786 42.4472304, -76.4908746 42.4471493, -76.4910355 42.4471463, -76.4910409 42.4472106, -76.4911146 42.4472086, -76.4911146 42.4472838, -76.4910422 42.4472868))",NY,house,,,,,,Cayuga Lodge,,,,,,,,,,,630,Stewart Avenue,Ithaca,14850,"[5229160375, 5229160376, 5229160377, 5229160378, 5229160379, 5229160380, 5229160381, 5229160382, 5229160383, 5229160384, 5229160385, 5229160386, 5229160375]",TOMP025598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528676,"POLYGON ((-76.4906841 42.4472017, -76.4904696 42.4472047, -76.4904736 42.4471186, -76.4906815 42.4471186, -76.4906841 42.4472017))",,house,,,,,,,,,,,,,,,,,,,,,"[5229160387, 5229160388, 5229160389, 5229160390, 5229160387]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528677,"POLYGON ((-76.491061 42.4470384, -76.4908853 42.4470424, -76.490884 42.4469325, -76.4910597 42.4469335, -76.491061 42.4470384))",,house,,,,,,,,,,,,,,,,,,,,,"[5229160391, 5229160392, 5229160393, 5229160394, 5229160391]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528678,"POLYGON ((-76.4906788 42.4469434, -76.4906734 42.4468217, -76.490491 42.4468336, -76.4905004 42.4469494, -76.4906788 42.4469434))",,house,,,,,,,,,,,,,,,,,,,,,"[5229160395, 5229160396, 5229160397, 5229160398, 5229160395]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528679,"POLYGON ((-76.4910315 42.4469098, -76.4909108 42.4469127, -76.4908893 42.4467653, -76.4910234 42.4467633, -76.4910315 42.4469098))",NY,house,,,,,,,,,,,,,,,,,107,Llenroc Court,Ithaca,14850,"[5229160399, 5229160400, 5229160401, 5229160402, 5229160399]",TOMP009604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528680,"POLYGON ((-76.4906761 42.446794, -76.4904615 42.4468088, -76.4904495 42.4466851, -76.4906721 42.4466802, -76.4906761 42.446794))",,house,,,,,,,,,,,,,,,,,,,,,"[5229160403, 5229160404, 5229160405, 5229160406, 5229160403]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528681,"POLYGON ((-76.4909457 42.4463477, -76.4908129 42.4463506, -76.4908129 42.4462586, -76.4909443 42.4462556, -76.4909457 42.4463477))",NY,house,,,,,,,,,,,,,,,,,101,Llenroc Court,Ithaca,14850,"[5229160407, 5229160408, 5229160409, 5229160410, 5229160407]",TOMP006428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540528807,"POLYGON ((-76.489126 42.4490464, -76.4891243 42.4489496, -76.4890322 42.4489505, -76.4890324 42.4489609, -76.4890052 42.4489612, -76.4885808 42.4489653, -76.488548 42.4489424, -76.4884917 42.4489823, -76.4884951 42.4489852, -76.4884633 42.4490076, -76.4884457 42.4490076, -76.488446 42.4490556, -76.4884835 42.4490553, -76.4884836 42.4490626, -76.4885256 42.4490622, -76.4885258 42.4490724, -76.4886064 42.4490716, -76.4886061 42.4490527, -76.4888965 42.44905, -76.4888966 42.4490578, -76.4889673 42.4490572, -76.4889671 42.449048, -76.4890057 42.4490476, -76.489126 42.4490464))",,dormitory,,,,,,Boldt Hall,,,,,,,,,,,,,,,"[5229162133, 5229162134, 5229162135, 5229162136, 5285957673, 5229162137, 5229162151, 5229162138, 5229162153, 5229162152, 5229162139, 5229162140, 5229162141, 5229162142, 5229162143, 5229162144, 5229162145, 5229162146, 5229162147, 5229162148, 5229162149, 5229162150, 5285957674, 5229162133]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540531245,"POLYGON ((-76.4715875 42.4535267, -76.4716123 42.4534584, -76.4714614 42.4534168, -76.47144 42.453493, -76.4715875 42.4535267))",NY,house,,,,,,,,,,,,,,,,,20,The Byway,Ithaca,14850,"[5229183134, 5229183135, 5229183136, 5229183137, 5229183134]",TOMP029191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540531246,"POLYGON ((-76.4717246 42.4535302, -76.4716347 42.453524, -76.4716451 42.4534425, -76.471735 42.4534487, -76.4717246 42.4535302))",,garage,,,,,,,,,,,,,,,,,,,,,"[5229183138, 5229183139, 5229183140, 5229183141, 5229183138]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,540531247,"POLYGON ((-76.4718878 42.4535535, -76.4717514 42.4535426, -76.471761 42.453477, -76.4719627 42.4534931, -76.4719536 42.4535554, -76.4719696 42.4535567, -76.4719645 42.4535913, -76.4718832 42.4535848, -76.4718878 42.4535535))",NY,house,,,,,,,,,,,,,,,,,16,The Byway,Ithaca,14850,"[5229183142, 5229183143, 5229183144, 5229183145, 5229183146, 5229183147, 5229183148, 5229183149, 5229183142]",TOMP026194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,542843292,"POLYGON ((-76.4915948 42.4497695, -76.4914486 42.4498655, -76.4912785 42.4497245, -76.4914247 42.4496285, -76.4915948 42.4497695))",NY,yes,,,,,,600,,,,,,,,,,,600,University Avenue,Ithaca,14850,"[5247942527, 5247942526, 5247942525, 5247942524, 5247942527]",TOMP018335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,542843293,"POLYGON ((-76.4904819 42.4515756, -76.4903343 42.451595, -76.4903208 42.451539, -76.4902926 42.4515427, -76.4902795 42.4514882, -76.49031 42.4514842, -76.4903017 42.4514499, -76.4901143 42.4514745, -76.4900973 42.4514041, -76.4904283 42.4513607, -76.490445 42.4514301, -76.4904291 42.4514322, -76.4904472 42.4515072, -76.4904648 42.4515049, -76.4904819 42.4515756))",NY,house,,,,,,Sigma Alpha Epsilon Fraternity,,,,,,,,,,https://sae-cornell.org/,122,McGraw Place,Ithaca,14850,"[5247942541, 5247942540, 5247942539, 5247942538, 5247942537, 5247942536, 5247942535, 5247942534, 5247942533, 5247942532, 5247942531, 5247942530, 5247942529, 5247942528, 5247942541]",,,,,,Sigma Alpha Epsilon Fraternity,,,,,,,,,,,,,,,,,,,Hillcrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,542843294,"POLYGON ((-76.4902358 42.4508545, -76.4900008 42.4508217, -76.4899843 42.4508861, -76.4898627 42.4508691, -76.489881 42.4507978, -76.4898515 42.4507937, -76.4898754 42.4507005, -76.4899111 42.4507055, -76.4899258 42.4506484, -76.4900514 42.4506659, -76.4900353 42.4507286, -76.49026 42.4507599, -76.4903025 42.4507497, -76.4903483 42.4507579, -76.4903809 42.4507812, -76.4903932 42.450812, -76.4903866 42.450839, -76.4903562 42.4508671, -76.4903066 42.450879, -76.4902681 42.4508728, -76.4902358 42.4508545))",NY,house,,,,,,Alpha Delta Phi Fraternity,,,,,,,,,,,777,Stewart Avenue,Ithaca,14850,"[5247942561, 5247942560, 5247942559, 5247942558, 5247942557, 5247942556, 5247942555, 5247942554, 5247942553, 5247942552, 5247942551, 5247942550, 5247942549, 5247942548, 5247942547, 5247942546, 5247942545, 5247942544, 5247942543, 5247942542, 5247942561]",,,,,George R Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,543648725,"POLYGON ((-76.4870376 42.4588339, -76.4868429 42.4587596, -76.4868594 42.458736, -76.4868296 42.4587246, -76.4869858 42.4585021, -76.4870787 42.4585376, -76.4870314 42.458605, -76.487069 42.4586194, -76.4870289 42.4586764, -76.4869937 42.458663, -76.4869671 42.4587008, -76.4870986 42.4587511, -76.4870376 42.4588339))",NY,yes,,,,,,,NYS GIS OpenData and ESRI sat imagery,,,,,,,,,,318,Highland Road,Ithaca,14850,"[5255406543, 5255406542, 5255406541, 5255406540, 5255406539, 5255406538, 5255406537, 5255406536, 5255406535, 5255406534, 5255406533, 5255406532, 5255406543]",TOMP020722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,545366049,"POLYGON ((-76.4624527 42.4443662, -76.4624506 42.4442961, -76.4620949 42.4443018, -76.462097 42.4443719, -76.4624527 42.4443662))",,yes,,,,,,,,,,,,,,,,,,,,,"[5271018265, 5271018263, 5271018262, 5271018264, 5271018265]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,546941870,"POLYGON ((-76.4909816 42.4502778, -76.4908461 42.4502077, -76.4909902 42.4500561, -76.4911257 42.4501262, -76.4909816 42.4502778))",,house,,,,,,,,,,,,,,,,,,,,,"[5285029061, 5285029060, 5285029059, 5285029058, 5285029061]",,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,547054866,"POLYGON ((-76.4873531 42.4542032, -76.4871793 42.4542068, -76.4871777 42.4541636, -76.486969 42.4541679, -76.4869648 42.4540583, -76.4871947 42.4540535, -76.4871919 42.4539808, -76.4873445 42.4539776, -76.4873531 42.4542032))",NY,yes,,,,,,Alpha Zeta,NYS GIS OpenData and ESRI sat imagery,,,,,,,,,,214,Thurston Avenue,Ithaca,14850,"[5285957545, 5285957544, 5285957543, 5285957542, 5285957541, 5285957540, 5285957539, 5285957538, 5285957545]",TOMP013486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,547054945,"POLYGON ((-76.4889642 42.4495998, -76.4889571 42.4495015, -76.4886668 42.4495129, -76.4886738 42.4496112, -76.4889642 42.4495998))",NY,house,,,,,,,,,,,,,,,,,726,University Avenue,Ithaca,14850,"[5285957913, 5285957911, 5285957910, 5285957912, 5285957913]",TOMP014510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,547054975,"POLYGON ((-76.488017 42.4497064, -76.4883177 42.4496229, -76.488368 42.4497214, -76.4882391 42.4497572, -76.4882669 42.4498118, -76.4880951 42.4498595, -76.488017 42.4497064))",NY,house,,,,,,Sigma Pi Fraternity,,,,,,,,,,,730,University Avenue,Ithaca,14850,"[5285958194, 5285958192, 5285958189, 5285958190, 5285958191, 5285958193, 5285958194]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,547054976,"POLYGON ((-76.488244 42.450244, -76.488352 42.4501788, -76.488183 42.4500264, -76.488075 42.4500916, -76.488244 42.450244))",NY,house,,,,,,Watermargin Cooperative,,,,,,,,,,,103,McGraw Place,Ithaca,14850,"[5285958198, 5285958196, 5285958195, 5285958197, 5285958198]",,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,547196342,"POLYGON ((-76.4910863 42.4497227, -76.4909277 42.4497068, -76.4909359 42.4496624, -76.4909812 42.449667, -76.490999 42.4495712, -76.4910869 42.4495801, -76.4910892 42.4495677, -76.4911598 42.4495748, -76.4911396 42.4496839, -76.4910944 42.4496793, -76.4910863 42.4497227))",,yes,,,,,,614,,,,,,,,,,,614,University Avenue,,,"[5287149557, 5287149556, 5287149555, 5287149554, 5287149553, 5287149552, 5287149551, 5287149550, 5287149549, 5287149548, 5287149557]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,547196399,"POLYGON ((-76.4890623 42.4437025, -76.4888117 42.4437078, -76.4888144 42.443778, -76.4887009 42.4437804, -76.4887004 42.4437697, -76.488648 42.4437708, -76.4886447 42.4436859, -76.4887166 42.4436844, -76.4887136 42.4436064, -76.4890583 42.4435991, -76.4890623 42.4437025))",NY,house,,,,,,Chi Phi Fraternity,,,,,,,,,,,107,Edgemoor Lane,Ithaca,14850,"[5287150581, 5287150580, 5287150579, 5287150578, 5287150577, 5287150576, 5287150575, 5287150574, 5287150573, 5287150572, 5287150581]",,,,,William Henry Miller,,,,,,,,,,,,,,,,,,,,Craigielea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
